"fdc_id","data_type","description","food_category_id","publication_date"
"341569","survey_fndds_food","Guava shell (assume canned in heavy syrup)","","2019-04-01"
"341570","survey_fndds_food","Juneberry, raw","","2019-04-01"
"341571","survey_fndds_food","Kiwi fruit, raw","","2019-04-01"
"341572","survey_fndds_food","Lychee, raw","","2019-04-01"
"341573","survey_fndds_food","Lychee, cooked or canned, in sugar or syrup","","2019-04-01"
"341574","survey_fndds_food","Longans, raw","","2019-04-01"
"341575","survey_fndds_food","Honeydew melon, raw","","2019-04-01"
"341576","survey_fndds_food","Honeydew, frozen (balls)","","2019-04-01"
"341577","survey_fndds_food","Mango, raw","","2019-04-01"
"341578","survey_fndds_food","Mango, pickled","","2019-04-01"
"341579","survey_fndds_food","Mango, cooked","","2019-04-01"
"341580","survey_fndds_food","Nectarine, raw","","2019-04-01"
"341581","survey_fndds_food","Nectarine, cooked","","2019-04-01"
"341582","survey_fndds_food","Papaya, raw","","2019-04-01"
"341583","survey_fndds_food","Papaya, green, cooked","","2019-04-01"
"341584","survey_fndds_food","Papaya, cooked or canned, in sugar or syrup","","2019-04-01"
"341585","survey_fndds_food","Passion fruit, raw","","2019-04-01"
"341586","survey_fndds_food","Peach, raw","","2019-04-01"
"341587","survey_fndds_food","Peach, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341588","survey_fndds_food","Peach, cooked or canned, unsweetened, water pack","","2019-04-01"
"341589","survey_fndds_food","Peach, cooked or canned, in heavy syrup","","2019-04-01"
"341590","survey_fndds_food","Peach, cooked or canned, in light or medium syrup","","2019-04-01"
"341591","survey_fndds_food","Peach, cooked or canned, drained solids","","2019-04-01"
"341592","survey_fndds_food","Peach, cooked or canned, juice pack","","2019-04-01"
"341593","survey_fndds_food","Peach, frozen, NS as to added sweetener","","2019-04-01"
"341594","survey_fndds_food","Peach, frozen, unsweetened","","2019-04-01"
"341595","survey_fndds_food","Peach, frozen, with sugar","","2019-04-01"
"341596","survey_fndds_food","Peach, pickled","","2019-04-01"
"341597","survey_fndds_food","Peach, spiced","","2019-04-01"
"341598","survey_fndds_food","Pear, raw","","2019-04-01"
"341599","survey_fndds_food","Pear, Japanese, raw","","2019-04-01"
"341600","survey_fndds_food","Pear, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341601","survey_fndds_food","Pear, cooked or canned, unsweetened, water pack","","2019-04-01"
"341602","survey_fndds_food","Pear, cooked or canned, in heavy syrup","","2019-04-01"
"341603","survey_fndds_food","Pear, cooked or canned, in light syrup","","2019-04-01"
"341604","survey_fndds_food","Pear, cooked or canned, drained solids","","2019-04-01"
"341605","survey_fndds_food","Pear, cooked or canned, juice pack","","2019-04-01"
"341606","survey_fndds_food","Persimmon, raw","","2019-04-01"
"341607","survey_fndds_food","Pineapple, raw","","2019-04-01"
"341608","survey_fndds_food","Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341609","survey_fndds_food","Pineapple, cooked or canned, unsweetened, waterpack","","2019-04-01"
"341610","survey_fndds_food","Pineapple, cooked or canned, in heavy syrup","","2019-04-01"
"341611","survey_fndds_food","Pineapple, cooked or canned, in light syrup","","2019-04-01"
"341612","survey_fndds_food","Pineapple, cooked or canned, drained solids","","2019-04-01"
"341613","survey_fndds_food","Pineapple, cooked or canned, juice pack","","2019-04-01"
"341614","survey_fndds_food","Plum, raw","","2019-04-01"
"341615","survey_fndds_food","Plum, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341616","survey_fndds_food","Plum, cooked or canned, unsweetened, water pack","","2019-04-01"
"341617","survey_fndds_food","Plum, cooked or canned, in heavy syrup","","2019-04-01"
"341618","survey_fndds_food","Plum, cooked or canned, in light syrup","","2019-04-01"
"341619","survey_fndds_food","Plum, cooked or canned, drained solids","","2019-04-01"
"341620","survey_fndds_food","Plum, cooked or canned, juice pack","","2019-04-01"
"341621","survey_fndds_food","Plum, pickled","","2019-04-01"
"341622","survey_fndds_food","Pomegranate, raw","","2019-04-01"
"341623","survey_fndds_food","Rhubarb, raw","","2019-04-01"
"341624","survey_fndds_food","Rhubarb, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341625","survey_fndds_food","Rhubarb, cooked or canned, unsweetened","","2019-04-01"
"341626","survey_fndds_food","Rhubarb, cooked or canned, in heavy syrup","","2019-04-01"
"341627","survey_fndds_food","Rhubarb, cooked or canned, in light syrup","","2019-04-01"
"341628","survey_fndds_food","Rhubarb, cooked or canned, drained solids","","2019-04-01"
"341629","survey_fndds_food","Rhubarb, frozen, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341630","survey_fndds_food","Rhubarb, frozen, with sugar","","2019-04-01"
"341631","survey_fndds_food","Tamarind, raw","","2019-04-01"
"341632","survey_fndds_food","Watermelon, raw","","2019-04-01"
"341633","survey_fndds_food","Berries, raw, NFS","","2019-04-01"
"341634","survey_fndds_food","Berries, frozen, NFS","","2019-04-01"
"341635","survey_fndds_food","Blackberries, raw","","2019-04-01"
"341636","survey_fndds_food","Blackberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341637","survey_fndds_food","Blackberries, cooked or canned, in heavy syrup","","2019-04-01"
"341638","survey_fndds_food","Blackberries, frozen","","2019-04-01"
"341639","survey_fndds_food","Blackberries, frozen, sweetened, NS as to type of sweetener","","2019-04-01"
"341640","survey_fndds_food","Blueberries, raw","","2019-04-01"
"341641","survey_fndds_food","Blueberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341642","survey_fndds_food","Blueberries, cooked or canned, unsweetened, water pack","","2019-04-01"
"341643","survey_fndds_food","Blueberries, cooked or canned, in light syrup","","2019-04-01"
"341644","survey_fndds_food","Blueberries, cooked or canned, in heavy syrup","","2019-04-01"
"341645","survey_fndds_food","Blueberries, frozen, sweetened","","2019-04-01"
"341646","survey_fndds_food","Blueberries, frozen, NS as to sweetened or unsweetened","","2019-04-01"
"341647","survey_fndds_food","Blueberries, frozen, unsweetened","","2019-04-01"
"341649","survey_fndds_food","Boysenberries, raw","","2019-04-01"
"341650","survey_fndds_food","Boysenberries, frozen","","2019-04-01"
"341651","survey_fndds_food","Cranberries, NS as to raw, cooked, or canned","","2019-04-01"
"341652","survey_fndds_food","Cranberries, raw","","2019-04-01"
"341653","survey_fndds_food","Cranberries, cooked or canned","","2019-04-01"
"341654","survey_fndds_food","Dewberries, raw","","2019-04-01"
"341655","survey_fndds_food","Huckleberries, raw","","2019-04-01"
"341656","survey_fndds_food","Loganberries, raw","","2019-04-01"
"341657","survey_fndds_food","Loganberries, frozen","","2019-04-01"
"341658","survey_fndds_food","Mulberries, raw","","2019-04-01"
"341659","survey_fndds_food","Raspberries, raw, NS as to color","","2019-04-01"
"341660","survey_fndds_food","Raspberries, black, raw","","2019-04-01"
"341661","survey_fndds_food","Raspberries, red, raw","","2019-04-01"
"341662","survey_fndds_food","Raspberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341663","survey_fndds_food","Raspberries, cooked or canned, unsweetened, water pack","","2019-04-01"
"341664","survey_fndds_food","Raspberries, cooked or canned, in heavy syrup","","2019-04-01"
"341665","survey_fndds_food","Raspberries, frozen, NS as to added sweetener","","2019-04-01"
"341666","survey_fndds_food","Raspberries, frozen, unsweetened","","2019-04-01"
"341667","survey_fndds_food","Raspberries, frozen, with sugar","","2019-04-01"
"341668","survey_fndds_food","Strawberries, raw","","2019-04-01"
"341669","survey_fndds_food","Strawberries, raw, with sugar","","2019-04-01"
"341670","survey_fndds_food","Strawberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341671","survey_fndds_food","Strawberries, cooked or canned, unsweetened, water pack","","2019-04-01"
"341672","survey_fndds_food","Strawberries, cooked or canned, in syrup","","2019-04-01"
"341673","survey_fndds_food","Strawberries, frozen, NS as to added sweetener","","2019-04-01"
"341674","survey_fndds_food","Strawberries, frozen, unsweetened","","2019-04-01"
"341675","survey_fndds_food","Strawberries, frozen, with sugar","","2019-04-01"
"341676","survey_fndds_food","Youngberries, raw","","2019-04-01"
"341677","survey_fndds_food","Ambrosia","","2019-04-01"
"341678","survey_fndds_food","Cranberry-orange relish, uncooked","","2019-04-01"
"341679","survey_fndds_food","Cranberry-raspberry Sauce","","2019-04-01"
"341680","survey_fndds_food","Fruit salad, fresh or raw, (excluding citrus fruits), no dressing","","2019-04-01"
"341681","survey_fndds_food","Fruit salad, fresh or raw, (including citrus fruits), no dressing","","2019-04-01"
"341682","survey_fndds_food","Fruit cocktail or mix, frozen","","2019-04-01"
"341683","survey_fndds_food","Fruit cocktail, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener","","2019-04-01"
"341684","survey_fndds_food","Fruit cocktail, cooked or canned, unsweetened, water pack","","2019-04-01"
"341685","survey_fndds_food","Fruit cocktail, cooked or canned, in heavy syrup","","2019-04-01"
"341686","survey_fndds_food","Fruit cocktail, cooked or canned, in light syrup","","2019-04-01"
"341687","survey_fndds_food","Tropical fruit cocktail, cooked or canned, in light syrup","","2019-04-01"
"341688","survey_fndds_food","Fruit cocktail, cooked or canned, drained solids","","2019-04-01"
"341689","survey_fndds_food","Fruit cocktail, cooked or canned, juice pack","","2019-04-01"
"341690","survey_fndds_food","Fruit salad, Puerto Rican style (Mixture includes bananas, papayas, oranges, etc.) (Ensalada de frutas tropicales)","","2019-04-01"
"341691","survey_fndds_food","Apple salad with dressing","","2019-04-01"
"341692","survey_fndds_food","Apple, candied","","2019-04-01"
"341693","survey_fndds_food","Fruit, chocolate covered","","2019-04-01"
"341694","survey_fndds_food","Banana, chocolate-covered with nuts","","2019-04-01"
"341695","survey_fndds_food","Banana whip","","2019-04-01"
"341696","survey_fndds_food","Prune whip","","2019-04-01"
"341697","survey_fndds_food","Fried dwarf banana, Puerto Rican style","","2019-04-01"
"341698","survey_fndds_food","Fried dwarf banana with cheese, Puerto Rican style","","2019-04-01"
"341699","survey_fndds_food","Fruit salad (excluding citrus fruits) with salad dressing or mayonnaise","","2019-04-01"
"341700","survey_fndds_food","Fruit salad (excluding citrus fruits) with whipped cream","","2019-04-01"
"341701","survey_fndds_food","Fruit salad (excluding citrus fruits) with nondairy whipped topping","","2019-04-01"
"341702","survey_fndds_food","Fruit salad (excluding citrus fruits) with marshmallows","","2019-04-01"
"341703","survey_fndds_food","Fruit salad (including citrus fruits) with pudding","","2019-04-01"
"341704","survey_fndds_food","Fruit salad (excluding citrus fruits) with pudding","","2019-04-01"
"341705","survey_fndds_food","Fruit salad (including citrus fruits) with salad dressing or mayonnaise","","2019-04-01"
"341706","survey_fndds_food","Fruit salad (including citrus fruit) with whipped cream","","2019-04-01"
"341707","survey_fndds_food","Fruit salad (including citrus fruits) with nondairy whipped topping","","2019-04-01"
"341708","survey_fndds_food","Fruit salad (including citrus fruits) with marshmallows","","2019-04-01"
"341709","survey_fndds_food","Fruit dessert with cream and/or pudding and nuts","","2019-04-01"
"341710","survey_fndds_food","Lime souffle","","2019-04-01"
"341713","survey_fndds_food","Cranberry salad, congealed","","2019-04-01"
"341714","survey_fndds_food","Pineapple salad with dressing","","2019-04-01"
"341716","survey_fndds_food","Fruit juice bar, frozen, orange flavor","","2019-04-01"
"341717","survey_fndds_food","Fruit juice bar, frozen, flavor other than orange","","2019-04-01"
"341718","survey_fndds_food","Fruit juice bar, frozen, sweetened with low calorie sweetener, flavors other than orange","","2019-04-01"
"341719","survey_fndds_food","Sorbet, fruit, noncitrus flavor","","2019-04-01"
"341720","survey_fndds_food","Sorbet, fruit, citrus flavor","","2019-04-01"
"341721","survey_fndds_food","Fruit juice bar with cream, frozen","","2019-04-01"
"342032","survey_fndds_food","Beet greens, raw","","2019-04-01"
"342033","survey_fndds_food","Beet greens, cooked, NS as to fat added in cooking","","2019-04-01"
"342034","survey_fndds_food","Beet greens, cooked, fat not added in cooking","","2019-04-01"
"342035","survey_fndds_food","Beet greens, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"342036","survey_fndds_food","Beet greens, cooked, made with oil","","2019-04-01"
"342037","survey_fndds_food","Beet greens, cooked, made with butter","","2019-04-01"
"342038","survey_fndds_food","Beet greens, cooked, made with margarine","","2019-04-01"
"342039","survey_fndds_food","Broccoli raab, raw","","2019-04-01"
"342040","survey_fndds_food","Broccoli raab, cooked, NS as to fat added in cooking","","2019-04-01"
"342041","survey_fndds_food","Broccoli raab, cooked, fat not added in cooking","","2019-04-01"
"342042","survey_fndds_food","Broccoli raab, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"342043","survey_fndds_food","Broccoli raab, cooked, made with oil","","2019-04-01"
"342044","survey_fndds_food","Broccoli raab, cooked, made with butter","","2019-04-01"
"342045","survey_fndds_food","Broccoli raab, cooked, made with margarine","","2019-04-01"
"342046","survey_fndds_food","Chard, raw","","2019-04-01"
"342047","survey_fndds_food","Chard, cooked, NS as to fat added in cooking","","2019-04-01"
"342048","survey_fndds_food","Chard, cooked, fat not added in cooking","","2019-04-01"
"342049","survey_fndds_food","Chard, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"342050","survey_fndds_food","Chard, cooked, made with oil","","2019-04-01"
"342051","survey_fndds_food","Chard, cooked, made with butter","","2019-04-01"
"342052","survey_fndds_food","Chard, cooked, made with margarine","","2019-04-01"
